icao24,origin_country,velocity,on_ground
a10edc,United States,28.46,False
ad923c,United States,70.39,False
a2ce05,United States,194.64,False
a21ba0,United States,247.49,False
c0103a,Canada,193.87,False
a1c82a,United States,247.23,False
c0103e,Canada,9.26,True
0d10ac,Mexico,11.32,True
a82c75,United States,0.0,True
ae62c5,United States,143.37,False
4badcb,Turkey,199.45,False
a092c6,United States,172.55,False
a14b1a,United States,279.55,False
3c64b1,Germany,218.27,False
3c64b0,Germany,196.29,False
3c64a6,Germany,220.23,False
3c64a4,Germany,70.45,False
aa7a83,United States,83.55,False
0d10bc,Mexico,177.33,False
3c64a8,Germany,212.11,False
a9b62f,United States,128.34,False
3c64a7,Germany,209.2,False
a008ed,United States,69.06,False
a95348,United States,131.37,False
abb59f,United States,0.51,True
e48ac6,Brazil,74.67,False
a0a837,United States,263.71,False
3c64af,Germany,241.91,False
3c64ad,Germany,219.94,False
3c64ac,Germany,183.92,False
a390ff,United States,64.31,False
e491c3,Brazil,234.97,False
ae0252,United States,82.06,False
aa31ed,United States,87.46,False
4080ea,United Kingdom,4.12,True
4aca15,Sweden,208.15,False
a08bb4,United States,63.97,False
a64e06,United States,160.44,False
a82c98,United States,5.4,True
a3b8e1,United States,214.41,False
addb4a,United States,239.44,False
e48ad5,Brazil,136.24,False
e48ad4,Brazil,244.85,False
3c64aa,Germany,98.79,False
0b2019,El Salvador,33.88,False
4aca0c,Sweden,232.37,False
ad928b,United States,246.47,False
0a008e,Algeria,4.89,True
a95f67,United States,39.45,False
4aca64,Sweden,258.77,False
adf59e,United States,74.19,False
4aca63,Sweden,278.25,False
c0232e,Canada,106.18,False
ab77b0,United States,47.87,False
a04597,United States,23.75,False
a45ba2,United States,269.55,False
0a008b,Algeria,248.44,False
a70c67,United States,213.48,False
4aca69,Sweden,197.2,False
a4a031,United States,61.24,False
a88cbf,United States,71.69,False
a1ae79,United States,50.0,False
a14b59,United States,92.68,False
a94c2a,United States,143.89,False
a69022,United States,65.82,False
a5e679,United States,204.49,False
a26b51,United States,199.47,False
8016a7,India,232.18,False
a6ec56,United States,45.27,False
0a0092,Algeria,229.56,False
0a0093,Algeria,195.89,False
a14b4e,United States,259.75,False
a40e41,United States,151.71,False
8016a9,India,247.95,False
a0dbf2,United States,37.61,False
710415,Saudi Arabia,272.97,False
a0dbf4,United States,50.67,False
aaf720,United States,42.42,False
4aca70,Sweden,159.95,False
c083aa,Canada,262.7,False
8016b1,India,258.68,False
4aca72,Sweden,160.22,False
a520e3,United States,157.54,False
a6f326,United States,71.93,False
4aca75,Sweden,72.15,False
a83326,United States,32.39,False
ac370b,United States,216.57,False
a355c8,United States,82.21,False
7c1ca2,Australia,134.84,False
a222bf,United States,240.58,False
aaf70f,United States,62.13,False
a3085b,United States,170.98,False
a7398e,United States,224.28,False
a9b62a,United States,185.2,False
a222bd,United States,197.03,False
a34ecc,United States,199.84,False
a7cfe6,United States,257.23,False
ae62fe,United States,66.31,False
76b864,Singapore,223.78,False
a9b61e,United States,72.84,False
c01c52,Canada,265.45,False
ad9293,United States,202.2,False
a89fda,United States,0.0,True
a95337,United States,166.17,False
4aca6d,Sweden,275.37,False
0b206c,El Salvador,44.4,False
a0326c,United States,276.56,False
8016b8,India,129.23,False
4aca6c,Sweden,69.46,False
8016b5,India,3.86,True
a69c79,United States,172.19,False
a6f31d,United States,47.35,False
a7cfe3,United States,268.66,False
a6a3c2,United States,77.74,False
8016b9,India,149.7,False
a475a3,United States,188.28,False
a8dcba,United States,57.7,False
02a1af,Tunisia,204.4,False
a1c868,United States,215.75,False
02a1aa,Tunisia,214.05,False
0a0078,Algeria,229.8,False
abfd00,United States,249.04,False
0a0079,Algeria,237.37,False
0a0076,Algeria,220.69,False
0a0077,Algeria,230.16,False
e48afd,Brazil,179.85,False
a880b0,United States,230.55,False
500349,San Marino,137.55,False
471fa9,Hungary,76.52,False
ab0416,United States,179.99,False
a355b1,United States,65.85,False
ac1d19,United States,60.44,False
aa7a3c,United States,268.51,False
a7c3d5,United States,223.27,False
440352,Austria,239.13,False
471fa4,Hungary,237.63,False
02a1b4,Tunisia,4.63,True
471fa2,Hungary,230.47,False
a1fbb2,United States,239.21,False
ab5dab,United States,209.81,False
02a1b0,Tunisia,203.32,False
471fa5,Hungary,264.19,False
02a1b1,Tunisia,85.04,False
0a0074,Algeria,233.52,False
0a0075,Algeria,246.7,False
c083f2,Canada,246.1,False
a08bdd,United States,276.22,False
44034b,Austria,151.15,False
abc7a3,United States,218.57,False
471fac,Hungary,208.73,False
a83340,United States,56.3,False
471faa,Hungary,231.01,False
a5c051,United States,64.77,False
710435,Saudi Arabia,195.91,False
aa2abc,United States,142.26,False
ab5dc6,United States,102.17,False
4aca50,Sweden,226.6,False
a7001f,United States,38.59,False
a916d0,United States,246.25,False
ab0425,United States,247.06,False
ade27a,United States,65.65,False
a88ccf,United States,202.01,False
a88ccc,United States,201.44,False
aa44cf,United States,234.46,False
e491ef,Brazil,222.97,False
44033e,Austria,5.92,True
a916cc,United States,37.68,False
a02b74,United States,67.91,False
4a08a5,Romania,253.72,False
a3a5eb,United States,227.98,False
a2d56d,United States,256.07,False
ad68ba,United States,100.61,False
a3a5ec,United States,199.88,False
ad4eb5,United States,180.57,False
a52e70,United States,51.4,False
a69bb5,United States,135.66,False
ab652a,United States,46.27,False
abc843,United States,40.13,False
a725c4,United States,139.92,False
abae1b,United States,47.96,False
a4bef6,United States,199.41,False
8015c9,India,231.36,False
8015c7,India,10.29,True
ab6542,United States,222.19,False
a3f579,United States,211.59,False
8015d3,India,163.62,False
aaf5ba,United States,122.3,False
a342ca,United States,93.85,False
a9fe05,United States,53.07,False
3cc7fe,Germany,178.0,False
a6b840,United States,233.56,False
abae2c,United States,200.58,False
a2d568,United States,74.94,False
ab02b2,United States,41.87,False
ab4b34,United States,247.09,False
494144,Portugal,204.48,False
aa4535,United States,26.95,False
8015cd,India,219.16,False
494142,Portugal,226.47,False
a7be09,United States,41.69,False
a5dee3,United States,206.51,False
a33bf5,United States,39.31,False
a95ec8,United States,70.3,False
abb537,United States,227.51,False
abc868,United States,48.18,False
a21bea,United States,153.4,False
a3db5e,United States,177.29,False
ac22a8,United States,184.47,False
a5cbbe,United States,108.54,False
ab4b43,United States,79.06,False
abb534,United States,196.31,False
ad68f0,United States,181.81,False
a9050b,United States,193.29,False
ad8b16,United States,69.21,False
a70bd1,United States,220.91,False
adb8c0,United States,47.51,False
ad4eca,United States,97.62,False
a2d554,United States,65.34,False
a7c526,United States,163.61,False
a63b41,United States,219.96,False
8015a7,India,299.35,False
a9f0dc,United States,190.89,False
a475d8,United States,244.16,False
a39e6b,United States,131.51,False
ad0851,United States,225.34,False
a9a397,United States,201.23,False
a858f6,United States,6.94,True
a3f594,United States,39.53,False
a88e2e,United States,211.02,False
8015b2,India,119.58,False
440304,Austria,165.4,False
a26b4a,United States,206.2,False
ad4eba,United States,239.72,False
3d2491,Germany,56.1,False
a1c88f,United States,183.68,False
a88e32,United States,169.99,False
a70bc9,United States,155.14,False
a1b573,United States,252.39,False
abb52c,United States,92.1,False
ac986a,United States,134.04,False
4a08e9,Romania,254.78,False
885310,Thailand,220.11,False
ad8b1d,United States,197.86,False
885311,Thailand,128.39,False
ac22c5,United States,254.78,False
0d0a77,Mexico,227.47,False
aa9eb3,United States,89.54,False
a3b8dc,United States,30.91,False
a057c7,United States,68.94,False
a9f0d4,United States,38.12,False
ae6ed6,United States,67.13,False
4080df,United Kingdom,229.34,False
ac7e6d,United States,183.51,False
4a08e7,Romania,201.58,False
0a0018,Algeria,206.79,False
4080de,United Kingdom,197.17,False
a8206e,United States,78.45,False
e49dd1,Brazil,173.76,False
a11725,United States,62.35,False
abb550,United States,71.88,False
acbb30,United States,79.64,False
4080e4,United Kingdom,203.18,False
a2c27e,United States,266.82,False
4080e2,United Kingdom,128.47,False
c04927,Canada,69.8,False
a3db0c,United States,149.0,False
ace84d,United States,55.13,False
4080e0,United Kingdom,0.0,True
0a0024,Algeria,199.9,False
0a0022,Algeria,245.48,False
ac8577,United States,203.35,False
a057cc,United States,261.36,False
ae151a,United States,204.26,False
a3a5d9,United States,67.91,False
a880ed,United States,46.84,False
0ac3a0,Colombia,86.43,False
ab5e9b,United States,236.16,False
0d116b,Mexico,225.46,False
ae62b1,United States,116.99,False
8015e4,India,199.54,False
3c4ad8,Germany,232.06,False
acce75,United States,83.29,False
a6b833,United States,270.87,False
34324f,Spain,212.09,False
a9fcec,United States,41.81,False
3c64f0,Germany,206.18,False
c02f21,Canada,261.12,False
3c64f6,Germany,251.54,False
aa580e,United States,3.34,True
a52e54,United States,171.54,False
8015db,India,215.26,False
0d0a8e,Mexico,88.06,False
8015da,India,178.13,False
4080c1,United Kingdom,193.24,False
a2bb83,United States,6.94,True
a4bed7,United States,22.71,False
a2d58d,United States,62.5,False
a1a296,United States,123.18,False
45cd6b,Denmark,59.18,False
3c4ada,Germany,274.46,False
ad9e73,United States,213.32,False
abae8f,United States,283.46,False
ad9e71,United States,115.5,False
0d0a9a,Mexico,302.09,False
8015f0,India,10.29,True
4080ad,United Kingdom,228.64,False
8a0311,Indonesia,239.12,False
a64e48,United States,31.45,False
a63b11,United States,215.75,False
0d0a9f,Mexico,187.6,False
acce5c,United States,150.08,False
a38b84,United States,241.76,False
ac857b,United States,173.64,False
4a08ec,Romania,225.44,False
ab5283,United States,101.19,False
a1a286,United States,85.91,False
4a08eb,Romania,217.28,False
4b15a2,Switzerland,0.0,True
885314,Thailand,3.09,True
aa5806,United States,184.55,False
3c64ec,Germany,79.36,False
896c05,United Arab Emirates,68.43,False
728673,Iraq,180.95,False
728674,Iraq,201.13,False
728671,Iraq,116.94,False
a0f73c,United States,210.5,False
4bc856,Turkey,120.17,False
ad3c78,United States,209.71,False
e4923f,Brazil,206.5,False
4bc854,Turkey,260.08,False
4bc855,Turkey,195.1,False
4009c7,United Kingdom,205.55,False
4009c6,United Kingdom,67.91,False
a1adab,United States,207.4,False
a99b5f,United States,0.06,True
c021f6,Canada,1.8,True
c06a76,Canada,68.42,False
0d1129,Mexico,45.34,False
4bc84c,Turkey,152.2,False
a27dba,United States,71.74,False
4bc84d,Turkey,253.4,False
51108d,Estonia,25.46,False
4bc84a,Turkey,273.34,False
4b15d8,Switzerland,1.03,True
4bc84b,Turkey,147.6,False
4401e4,Austria,227.36,False
a94bfc,United States,211.46,False
a94bff,United States,117.98,False
0d111a,Mexico,215.85,False
0d111b,Mexico,96.21,False
a0e431,United States,4.37,True
3c6637,Germany,225.45,False
ac1c9a,United States,47.84,False
a9a2d4,United States,80.48,False
0d1130,Mexico,71.3,False
0d0a3a,Mexico,194.68,False
a76277,United States,141.81,False
a99b83,United States,253.18,False
0d1139,Mexico,246.43,False
a15de5,United States,254.15,False
a27daa,United States,53.44,False
702066,Bangladesh,140.11,False
0d112c,Mexico,224.85,False
0d112d,Mexico,265.72,False
4b15ed,Switzerland,216.77,False
4b15ee,Switzerland,225.16,False
4b15ef,Switzerland,231.08,False
a7c59b,United States,58.9,False
c06a7a,Canada,216.59,False
ada699,United States,150.99,False
c06a7b,Canada,229.74,False
a8d224,United States,82.16,False
aa92ff,United States,230.41,False
a52da3,United States,44.32,False
a297ae,United States,60.39,False
0d1142,Mexico,86.14,False
4401fa,Austria,223.93,False
408181,United Kingdom,245.26,False
0d0a4c,Mexico,210.67,False
0d1146,Mexico,198.26,False
a87b8a,United States,142.66,False
ad4395,United States,9.26,True
0d0a64,Mexico,131.38,False
0d113a,Mexico,215.2,False
ab7811,United States,204.32,False
4bc849,Turkey,270.1,False
ac70fc,United States,290.37,False
3c664c,Germany,210.47,False
a9a2b4,United States,86.98,False
408177,United Kingdom,178.98,False
4bc850,Turkey,149.12,False
0d1154,Mexico,221.71,False
72866c,Iraq,171.17,False
408170,United Kingdom,152.06,False
0d1155,Mexico,205.24,False
c06a88,Canada,227.04,False
3c7982,Germany,200.17,False
a35701,United States,171.29,False
e4a5c9,Brazil,212.99,False
a11754,United States,64.08,False
4401f7,Austria,227.05,False
3c7981,Germany,209.5,False
4bc88b,Turkey,258.73,False
a7be69,United States,104.14,False
ae00dc,United States,162.22,False
ae00da,United States,193.31,False
a21127,United States,207.18,False
a9aebc,United States,196.57,False
a1ea32,United States,281.59,False
a70bdf,United States,243.44,False
a23783,United States,4.37,True
a33d62,United States,9.77,True
a8de56,United States,179.99,False
4bb573,Turkey,235.03,False
a2baa2,United States,28.07,False
402c23,United Kingdom,76.28,False
a14ae0,United States,41.81,False
aa457b,United States,227.13,False
a1f125,United States,1.29,True
a69bdf,United States,95.75,False
ade0cc,United States,48.33,False
a9aec2,United States,263.09,False
4bc88e,Turkey,277.76,False
a02afd,United States,80.33,False
ad4397,United States,223.36,False
39d303,France,201.66,False
39d304,France,213.72,False
440dca,Austria,53.47,False
39d306,France,218.84,False
39d307,France,227.89,False
a99b32,United States,157.54,False
a69bfd,United States,182.25,False
a1ea0d,United States,80.5,False
44b430,Belgium,53.18,False
a51b96,United States,133.88,False
ac7e09,United States,208.15,False
a39dca,United States,0.0,True
0d0a08,Mexico,231.0,False
a45d1a,United States,253.9,False
a0ca50,United States,158.74,False
44b438,Belgium,195.61,False
44b436,Belgium,47.91,False
4009da,United Kingdom,237.38,False
800401,India,211.31,False
ab28d7,United States,222.95,False
acc0f4,United States,57.75,False
ad3098,United States,269.41,False
ac981a,United States,224.35,False
a1b4ab,United States,0.32,True
aa4574,United States,48.38,False
a70bff,United States,215.07,False
ab6519,United States,169.26,False
a63b90,United States,196.29,False
0d0a18,Mexico,109.12,False
a031bd,United States,217.11,False
aa8be5,United States,273.58,False
4bc884,Turkey,171.01,False
abc80c,United States,272.57,False
4bc881,Turkey,132.44,False
a7c567,United States,103.95,False
a7ab3e,United States,63.06,False
a8955e,United States,179.18,False
ac48ac,United States,75.05,False
a7d891,United States,41.97,False
aa92c2,United States,127.4,False
344501,Spain,226.33,False
a284b5,United States,243.87,False
abb507,United States,183.84,False
aaa83f,United States,268.17,False
ae638d,United States,208.45,False
ac48d3,United States,217.88,False
a9aeb7,United States,171.24,False
a712e1,United States,131.73,False
a3572c,United States,278.0,False
4bc887,Turkey,198.54,False
abf09e,United States,113.69,False
4bc885,Turkey,248.76,False
702034,Bangladesh,211.48,False
4bb563,Turkey,177.29,False
4bc895,Turkey,262.3,False
4bb564,Turkey,212.39,False
aaf5b1,United States,221.88,False
aa9eef,United States,8.23,True
a845f4,United States,258.11,False
a75b5e,United States,175.1,False
a1b4b2,United States,140.72,False
aa3226,United States,277.72,False
7103bb,Saudi Arabia,271.99,False
aaeec5,United States,240.96,False
a11f9d,United States,144.06,False
a98909,United States,229.29,False
44008f,Austria,254.35,False
73806b,Israel,187.08,False
73806f,Israel,206.48,False
801878,India,0.0,True
c058b4,Canada,196.85,False
ab87c8,United States,72.03,False
400879,United Kingdom,220.28,False
a59f53,United States,179.83,False
ac4713,United States,0.0,True
a6d9c3,United States,223.48,False
80053f,India,162.16,False
a2465f,United States,139.84,False
a35336,United States,273.56,False
0d0e40,Mexico,213.57,False
a0a3f8,United States,55.65,False
